"intercept","score_diff","favored_by","secs_remaining","timeout_remaining","timeout_ind","home"
0,0,0,0,0,0,0
-0.0631987290165442,0.0758466176756738,0.0603876209728922,-3.46916400496626e-05,0.00708478455603177,-0.0739530045017381,0.183106247765757
0.0645088773691581,0.101688090978521,0.0825467105807389,-0.000169497357340214,0.0209041658557818,-0.0472988141570655,0.182464471998667
-0.237078253912058,0.117828257167177,0.0966916559337038,8.01478979890832e-05,0.0196958688593232,-0.0717846622120456,0.140017844760597
-0.392740590456384,0.127441760390153,0.105078425652748,0.000197079574175289,0.0180167211933899,-0.0996947911998034,0.151662059118013
0.234121101846465,0.133579129260555,0.112443799052774,-0.000252416557209717,0.0172120671353662,-0.112887817151198,0.107516912908115
0.237641091350547,0.138823940931017,0.116903449348615,-0.00025221497784437,0.0181345555489539,-0.105155908472087,0.0998214495380779
-0.127902858725837,0.141537385221107,0.120599660486165,-8.89782850320299e-06,0.0262159508228273,-0.136208011875709,0.0952448111646118
-0.232269803348329,0.143910232131419,0.123129481064772,8.47482840036629e-05,0.0224000606349126,-0.170797855627255,0.0937935823311446
0.0849777101878548,0.145194804017846,0.12393491273888,-0.000149608279580997,0.0200953661846469,-0.116133805282772,0.0993769382494665
-0.12188748894458,0.147354918970721,0.124375804254813,1.58596716555331e-05,0.0176955764905903,-0.131656191105035,0.0908297465531304
-0.182374133447154,0.147067490598454,0.124774971714172,3.86762383652837e-05,0.0236729563489363,-0.096561220074907,0.105314014552953
-0.202677788884435,0.147049064783995,0.127079182605962,5.49451783224146e-05,0.0244927862986076,-0.143560536326788,0.10514041470854
-0.453548637661147,0.148055001402003,0.125657194584754,0.000225200953883557,0.0296093298668506,-0.0897626151450096,0.0946635787015726
-0.392244670216725,0.148215905895181,0.126591351626828,0.000194472870759378,0.0263503429470018,-0.111973433630483,0.0828368971406369
0.156155588283975,0.150035558120748,0.126582757685329,-0.000210873097023807,0.0234345897373798,-0.149002118906949,0.0954780913493972
0.11781804980608,0.14943588077879,0.12673818817495,-0.000205757818559248,0.0302794249671261,-0.132166315855571,0.102835495336208
-0.0798376361643049,0.149962278749624,0.127410693221508,-3.86925545606029e-05,0.0254322417664829,-0.127029966179577,0.0865694573337362
0.135453771487585,0.150196493556555,0.127371999357309,-0.000196975597618589,0.0239467617242997,-0.134417541693495,0.089194144621758
0.295170934530932,0.149438809205055,0.127360731633148,-0.000285214682352167,0.0167166375753093,-0.144437786784558,0.0814689634748834
-0.521171559391452,0.148372809938318,0.126674279514006,0.000275175607519008,0.0286741361975423,-0.119384650711798,0.0872230976242807
-0.515757407491684,0.148087717803575,0.126555434764212,0.000264803737306915,0.0314016804105693,-0.127904038109611,0.0921096329403942
-0.579454981103499,0.14945582561226,0.126001906550444,0.000297901556891233,0.0360784805145318,-0.137611950171052,0.0762865639467485
-0.372146300514309,0.14982973990178,0.125503044514826,0.000131055191636302,0.0393635485146373,-0.125191453280951,0.0863957839338893
