"score_diff","favored_by","secs_remaining","timeout_remaining","timeout_ind","home"
0,0,0,0,0,0
0.0808356460960081,0.0193718312382066,-0.000497685859269017,0.00571176729595058,-0.0453716036614694,0.0704592382100022
0.125301385484221,0.0205330571396439,-8.97913711889767e-05,0.0011942471793701,-0.0128920524898326,0.0383758031102172
0.161599262548996,0.0188201140662271,-0.000486697787303879,0.00688594999032913,-0.021150708823661,0.0552360423856217
0.193944820273189,0.018771222890552,-0.000140960317050176,0.00365174140347945,-0.0460797352171582,0.0213239033594132
0.219929676353936,0.019953702685202,-0.000179632078990385,0.00677083344062111,-0.0192750409023841,0.0167384610010648
0.241382305586883,0.0219478100542634,-0.000151173408803759,0.00841765014411942,-0.0448454128512801,0.0125823604644622
0.261819550395089,0.0232624499280404,-0.00047860925418081,0.0134218971550039,-0.0427956365226221,0.0369380335186011
0.278385384518798,0.0256959998447559,-0.000899917539922352,0.0227648205141621,-0.0522755169864241,0.0346097550179694
0.295835123024468,0.0253265210597735,-0.000955927073893097,0.0224332848089652,-0.0371027199255787,0.0385461445093856
0.310890888276914,0.0256031157743515,-0.00106302244143733,0.0238803002361327,-0.0174615986854888,0.0408772716050075
0.324144721020386,0.0267437116007305,-0.00119306231848245,0.0282353323049117,-0.0340774525696035,0.0240915190942525
0.337960030258618,0.0268036390212487,-0.0013793450048347,0.0384276409875246,-0.0188617691119784,0.0136673314854623
0.349567599325183,0.0288208812942294,-0.001021629072602,0.0324482799692635,-0.0309286849996922,-0.00629668752124641
0.360770871405368,0.0275144855610775,-0.00103874688245204,0.0306861682148854,-0.0270519092597213,-0.0040199692418073
0.369120155269932,0.0315705759173298,-0.000881665777312312,0.0284621914871146,-0.0554601812986674,-0.0130227994133286
0.378817042109688,0.0322812273338853,-0.000801605216736087,0.0244589157743753,-0.071953208521203,-0.00317577898081247
0.388502429327253,0.0312678915991038,-0.00094928808034216,0.0295664839951175,-0.0710132968577852,0.00685987869806121
0.398285294911949,0.0312428756391304,-0.000943680192700896,0.0318443137772133,-0.0677143176756412,-0.00775892879478267
0.405353576289367,0.0321945760945299,-0.000663986682791536,0.0268709512762653,-0.047855573869645,-0.0319313901246134
0.413541215774286,0.0320720620781278,-0.00120098514677002,0.0388509093043477,-0.0521875190278252,-0.0266364417200039
0.422636759908496,0.0323248405445213,-0.0012729841824222,0.037690787901947,-0.0527467189238035,-0.0109003762237653
0.429024109783632,0.0323519730623203,-0.00121739660831186,0.0369993910279044,-0.0631052972906333,-0.000304588202732398
0.43583943604124,0.0345803739699451,-0.000624085075025581,0.0340407725951482,-0.0670577546055101,-0.0632127789421013
0.443410976984603,0.0343406214958565,-0.000516840383563341,0.0291704336451213,-0.0711623793475964,-0.0328921873057502
0.448735199338727,0.0346925078460837,-0.000891625936043041,0.0391668165960482,-0.0894352411210422,-0.0281148364163803
0.45297378315386,0.0365162372895998,-0.00076151624777107,0.0361660390246258,-0.0834091961142322,-0.0207111782261931
0.458072982129468,0.0350761158010804,-0.000843825847428983,0.0261380448874238,-0.0470799446867419,0.011165126006047
0.46387005176187,0.0336381259474506,-0.00138271364416355,0.0367156775140339,-0.0216269851393751,0.0339609908265448
0.468871082650728,0.0339478720724619,-0.00173274273773135,0.0397277340216937,0.00346889906932486,0.0361289795759364
0.473076236096661,0.0338068691804148,-0.00124706079642425,0.0382594643512518,-0.0527300425347944,-0.00637841110864598
0.478138620819595,0.0344382148841702,-0.00131294213445147,0.0392676427785452,-0.0434243584879894,-0.0163022823429175
0.483288413256353,0.0350884060348119,-0.000962289108835249,0.0393913125618014,-0.0612523354173147,-0.0197002745180283
0.486684682488307,0.0364074023655292,-0.00141227654035985,0.0461604971489975,-0.0662832851816306,0.00653919020899931
0.48921808550238,0.0374435846952871,-0.00121845934337271,0.0451627640918334,-0.0890036441586729,0.00441514920416271
0.491977062912266,0.0366479336263428,-0.00155295849518669,0.0429922842062911,-0.0602873107658185,0.0164684232319421
0.495759731661546,0.0366470444494759,-0.00110022559773042,0.0346430646185112,-0.0639071372142419,0.0159007725299248
0.49891990657553,0.0367201963606309,-0.000710543719861701,0.0328853505453131,-0.11274013405462,-0.00708143730258258
0.501981926715958,0.0353494523184149,-0.000934452097831992,0.0409646495686072,-0.108093092218179,-0.0136721866875163
0.50327549875634,0.0390855663497292,-0.00110383020281592,0.0441258706069781,-0.0972400377910409,-0.0411802747054669
0.506259708982679,0.0395476402220113,-0.00123826972981639,0.0427905588369891,-0.101365263912957,-0.0308715998445236
0.508985293523664,0.0404855847671812,-0.00134661237257426,0.053718605538522,-0.101928059924015,-0.043584821951084
0.513859936028864,0.0392276962224891,-0.00134587088044686,0.0556691511393158,-0.103428632045915,-0.0374946531497543
0.517465477877997,0.0413979700564198,-0.0013125322877749,0.0529239793267593,-0.0780656767453694,-0.0339674978190945
