"intercept","score_diff","favored_by","secs_remaining","timeout_remaining","timeout_ind","home"
0,0,0,0,0,0,0
-0.0949134694757244,0.0723867617973133,0.0400011696337792,-6.45123613053913e-05,0.0242080016753464,0.0584492193676359,0.0930480839059424
-0.3168655873788,0.103979511582979,0.0535600530672138,0.000224672874131879,0.0364783289914402,0.0914702192955621,0.0679607202552086
-0.193767188946488,0.126234093130739,0.0630848050870798,-4.19464170504518e-05,0.0469535691497476,0.0722488297997804,0.0725341610000237
-0.292030454375932,0.143215399687738,0.0691919401987165,6.97106329936681e-05,0.0592658402477358,0.0819028609143755,0.0293522863616706
-0.241948701343866,0.156700235810313,0.074836613199431,4.3501532833476e-05,0.0529535481849465,0.109072977330511,0.0171686185125879
-0.288977016150463,0.166397710771745,0.0791885116503599,8.69214475448263e-05,0.0560872447523978,0.143729508271376,0.0237571058732489
-0.091214248314376,0.175303390075541,0.0812765520922241,-0.000178052203422013,0.0520204851857697,0.106003769496265,0.00830786768314526
-0.0791049675956364,0.182232518935268,0.083798699639294,-0.000282209542293259,0.0630551439303266,0.111377650867024,0.0304702929166021
-0.194480599564687,0.186934930376091,0.0855997963776365,-8.09669842553916e-05,0.0593547493269747,0.105970764825756,0.0264062519040589
-0.25940736470099,0.19205437531713,0.088235280458096,1.67888382388765e-05,0.0634337652786322,0.127628868212138,0.00735904318776788
-0.0258958383848421,0.196342797068556,0.0907076099949111,-0.000353927778461848,0.0661731894577292,0.119787772812032,0.0105107495299049
-0.155486011055001,0.199185821650168,0.0924345410506284,-0.000196763300062905,0.0715123084465816,0.13175733877568,0.00250740176719642
-0.375291809591444,0.201206420404141,0.0938096781911597,0.00017600049393013,0.0640973334206702,0.123257735474668,0.0306707451720419
-0.355830864585322,0.20283766776043,0.0948421346678239,8.90521406270879e-05,0.0750827148183132,0.151552669569337,0.0187229242643822
-0.235045671849618,0.20431546591992,0.0956875096144644,-6.47760810083475e-05,0.0722580546895154,0.15242783110645,-0.00439361380663632
-0.144196336930727,0.206557142902229,0.0964002872847358,-0.000245414638512186,0.080691782078053,0.141589576005373,-0.0157011767666636
-0.0705964872981275,0.208163600980884,0.0958051093803954,-0.000361063352021599,0.0764054206925516,0.16700717674611,0.0127910674588516
-0.158325114653572,0.208657438644162,0.0978540779642636,-0.000228635843713899,0.0781578956412123,0.126221960689024,0.0167361407238029
0.00702676899967758,0.209825735596648,0.0986649320126821,-0.000440062731330953,0.0751361007652185,0.107655796719147,-0.00545619328206696
-0.0677376286247742,0.210602550306444,0.0975937658166781,-0.000299581377203607,0.0686410801755478,0.129577131591222,0.00210072426077163
-0.26174050184399,0.211355364104649,0.0976126508041062,1.11248070986336e-05,0.0673583507886359,0.148150630354303,-0.00942877427753485
-0.177962739222205,0.211702440505501,0.0982822533577026,-8.69277398234284e-05,0.0630717003204798,0.131850361530993,-0.00778812619286879
-0.205610304828202,0.212192898832635,0.0992197732536904,-7.7603188576695e-05,0.0677251491839676,0.133315945041632,-0.00607693531363032
-0.0859496377211441,0.212838317021066,0.0999365771760593,-0.000257889011748791,0.0672112737218288,0.155239272558795,-0.0136828654658872
-0.304012367237149,0.212439928216809,0.0999996620383202,2.48123082277088e-05,0.0759079617441251,0.14253608106912,-0.0088979044902866
-0.352288518133449,0.213560763001793,0.0995426591916468,0.000145361016250073,0.0661026533881506,0.132445316987057,-0.00174385753067003
-0.343118136805291,0.213603020139531,0.100721487513461,9.32991550301299e-05,0.0734836236582351,0.134295689387689,0.0010419059495018
-0.217247898088078,0.214083450715852,0.0999724325126683,-0.000114806228016339,0.0763543338020422,0.132093316805866,-0.00539500256901888
-0.0904942486836137,0.214876124263643,0.100145704868306,-0.000306957882323367,0.0759587856240262,0.174783695008885,0.00233531782350353
-0.102112462070186,0.214641193381058,0.100552182572517,-0.000250198681828423,0.0722348111641515,0.121895864327304,-0.0012963862466289
-0.186094293110255,0.213955807630386,0.0999399620601612,-0.000170672819691408,0.0750357841748864,0.146924732937962,0.0161580847195897
-0.155229223317651,0.213494538279571,0.100207813747335,-0.000193199145098816,0.072798077096326,0.158902996009596,-0.00524990918789954
-0.340171766918131,0.213277443087235,0.0997295044313028,0.000112256464023928,0.0685397125033667,0.173263479698577,0.00745560208381752
