"score_diff","favored_by","secs_remaining","timeout_remaining","timeout_ind","home"
0,0,0,0,0,0
0.0943819954130088,0.0182499387359254,-0.000354027458425386,0.00656374780638393,-0.0356516592004741,0.00414422612505318
0.151140095536037,0.0169285351254999,-0.000162241498969817,0.010543542630036,-0.0488107321244468,0.001189895629678
0.19721692009201,0.0169704185838762,-0.000945140225777791,0.0159568074795312,-0.0372334144429846,0.0185612458741253
0.238810247476268,0.0168693921620113,-0.000471121140059834,0.0168439312468551,-0.0225601937112022,-0.0300892715056884
0.272789671325254,0.0166893102909445,-0.00107552697391815,0.0193857646183802,-0.0201426857728758,-0.0201604045239807
0.303217634658892,0.0175656243193697,-0.00164135290611924,0.0223492524441564,-0.0084509693982853,-0.0113613463397455
0.330629087341166,0.0171139954012156,-0.00146852978331197,0.0279664648156317,-0.0119064991953425,-0.0323084695761061
0.356583580943591,0.0171253201320578,-0.00134024455685826,0.0237565805970815,-0.0289615985121052,-0.0331748167238963
0.379986817537409,0.0176379401999756,-0.00105824746979767,0.0214543489834066,-0.0378466589235373,-0.0154384076088199
0.401355047198691,0.0182204660397304,-0.000424247356093308,0.0206164005697111,-0.0196153708580394,-0.0331646978587982
0.420330797360207,0.0189632647331848,-0.000793140542093491,0.0212891117909577,-0.0190460130663114,-0.0231961980240703
0.436565024707342,0.0195532373481179,-0.000431427412782563,0.0220411071276338,-0.0317483172818108,-0.0171053837208252
0.453539295196416,0.0210577136960801,-0.000365019890844371,0.0200917700970932,-0.0405097566250917,-0.0241786754078393
0.468456357241678,0.0214330928476264,-0.00102621524342154,0.022935857002585,-0.0252064510825917,-0.0173531091378842
0.482998525594683,0.0216978513996105,-0.000889567543981744,0.0197075428858116,-0.0130201253503571,-0.0136651826858449
0.497371042561586,0.0205069775548342,-0.000712464135601594,0.0143265894892291,-0.0277097047478035,-0.00696899593008117
0.509202435758039,0.0209094112760549,-0.00159903520053976,0.0252270044312909,-0.0223768057187481,-0.0259934547312119
0.520893550081551,0.0222092370385044,-0.00140965820575576,0.0222945619297332,-0.0108217194707319,-0.0363561871298315
0.533275857649189,0.0215490111584086,-0.00206418631239109,0.0267612331508955,-0.0236670528968405,-0.0198496306167507
0.544231422305079,0.0214432944103064,-0.00143839245945879,0.0213085811036184,-0.0214670543350684,-0.02051929657337
0.55516992686899,0.0210170321999761,-0.00193161288132356,0.0272599401450367,-0.00557234787335115,-0.01353582180016
0.565614973434734,0.0221985759625508,-0.00165368578923795,0.0283168809436425,-0.00979148211560367,-0.0221269243978566
0.574566931869025,0.0234859131775042,-0.00156052703980741,0.0250943737726318,-0.0451608335128392,0.00547487823542145
0.583010508150199,0.0240730721191511,-0.000755328858915439,0.0315121002977673,-0.037680057995225,-0.0562293709566195
0.590960336047813,0.0247409975084975,-0.00116863408785649,0.0348355441061117,-0.0398332937438954,-0.0667347538908617
0.598270990935568,0.0255632441507336,-0.000776946055510029,0.027277375649158,-0.0337625846088467,-0.0522251087449821
0.604295346130388,0.0264345010001113,-0.00146292046533971,0.0325679853923061,-0.0118497577957246,-0.0576275311523009
0.614630379435939,0.0229530600276197,-0.000866662994214462,0.0292717124803682,-0.0364466993464829,-0.0420804858302209
0.620690755585347,0.0245533509223884,-0.000791458927304188,0.0327410751661578,-0.0213603938432916,-0.0512069267462783
0.627695339037723,0.0243949573159287,-0.00132839177379979,0.0385725013308289,-0.0255280293603199,-0.0505686904771564
0.634202817481837,0.0247582289958439,-0.000872500662129645,0.0323643818430979,-0.0118047684355654,-0.0516582850419039
0.640268346109002,0.023223020275766,-0.00101241630841679,0.0305419616574846,-0.0260528922519724,-0.0475476919117646
0.645089646307714,0.0250695301025721,-0.00115848213921116,0.0294918751315566,-0.00656522013928275,-0.0499996946725863
0.650860341154403,0.024773372151856,-0.00154979150515053,0.031460575624072,-0.021798955534068,-0.0436489561617841
0.65443466985622,0.0241047082791511,-0.000930239916614157,0.0249302307795427,-0.0297575886201781,-0.00691023264568714
0.660208166973882,0.0242356655322767,-0.000713246818574875,0.0253607051442078,-0.0463292613822022,0.00212901477385157
0.666666823279426,0.0232222928706476,-0.00179060430144852,0.0332893827828518,-0.0430637902823016,-0.00853662630640414
0.67048515118567,0.0236102669345323,-0.00208657715030379,0.0331567940939316,-0.031899121453869,-0.0169313603467926
0.674494940776882,0.0226954148531333,-0.00181419405105197,0.031111652016716,-0.0469404141950257,-0.0186765223119379
0.679079090438547,0.0211942407134161,-0.00273094378997379,0.0335160810907912,-0.0284305828499488,-0.0060706540669819
0.683575601270332,0.0212382484672738,-0.00226619964183816,0.0259985814689938,-0.0309841911752842,-0.000931319979697443
0.688542311948472,0.0224004298541138,-0.00149559189414936,0.0244182153324997,-0.0441156769026225,-0.0110962414021434
0.692326853484216,0.0257572253004629,-0.00157299732917357,0.0258660167511673,-0.0325133074788673,-0.0229568351429464
